Id,Subject Focus,Eyes,Face,Near,Action,Accessory,Group,Collage,Human,Occlusion,Info,Blur,Pawpularity,file_path,phash,n_pets,pet_label,x_min,x_max,y_min,y_max,pet_ratio,is_unknown,is_dog,is_cat
505e6ffed51dce84149a13a9aa14d869,0,1,1,1,0,0,1,0,0,0,0,0,35,train/505e6ffed51dce84149a13a9aa14d869.jpg,[1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 0 1 0 1 0 1 0 1 0 0 1 1 0 1 0 1 1 0],2,cat,54.409847259521484,726.3994140625,236.37757873535156,401.4753112792969,0.5941423766816144,0,0,1
506629a51ccea9e5a5d194a4de4496e8,0,0,1,1,0,0,0,0,0,0,0,0,44,train/506629a51ccea9e5a5d194a4de4496e8.jpg,[1 0 1 1 1 1 0 0 1 0 0 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 1 0 1 1 0 1 1 1 0 0 1 1 0 0 1 1 0 0 1 1 1 1 1 0 0 1 0 0 1 1 1 1 0 0 0 0 1 1],1,dog,82.53756713867188,434.45751953125,14.554183959960938,959.0,0.6283816425120773,0,1,0
506df6a6470c293c95c82ba61e87fc9a,0,1,1,1,0,0,0,0,0,0,0,0,44,train/506df6a6470c293c95c82ba61e87fc9a.jpg,[1 1 1 1 0 0 0 1 1 1 1 1 0 0 0 0 1 0 1 0 0 1 1 1 0 0 0 0 1 0 0 1 0 1 1 1 1 1 0 1 1 1 0 1 1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 0 0 1 0 0],1,dog,40.50886535644531,591.07373046875,160.30123901367188,753.8242797851562,0.7034173792485813,0,1,0
50863e3cdab6f9a2bebe9c744a9963d6,0,1,1,1,0,0,0,0,0,0,0,0,36,train/50863e3cdab6f9a2bebe9c744a9963d6.jpg,[1 1 0 1 1 1 1 0 0 1 1 1 0 0 0 0 1 0 1 0 0 1 1 1 0 1 0 1 1 0 1 1 1 0 0 0 0 1 1 0 0 1 1 0 0 0 1 0 1 1 1 0 1 0 0 0 0 0 0 1 1 0 1 0],1,cat,81.86973571777344,404.0,200.17251586914062,675.5164794921875,0.5261488340192044,0,0,1
508befee04c48cd24a64b5d5606e9fcf,0,1,1,1,0,0,0,0,0,1,0,0,42,train/508befee04c48cd24a64b5d5606e9fcf.jpg,[1 0 1 0 1 0 0 1 1 1 0 0 1 1 1 0 1 0 1 0 1 1 1 1 0 0 0 0 1 0 0 1 0 1 0 1 0 0 0 0 0 1 1 1 0 1 1 0 1 1 0 0 1 1 0 0 1 0 1 0 0 0 1 1],1,dog,71.1723403930664,414.0650939941406,362.9258117675781,885.0823974609375,0.29106470664589823,0,1,0
5090d73c7f2958a3a2bb6a2f59c513f1,0,1,1,1,0,0,0,0,0,0,0,0,40,train/5090d73c7f2958a3a2bb6a2f59c513f1.jpg,[1 1 0 1 0 0 0 1 1 1 1 0 0 1 1 0 0 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 1 1 0 1 0 1 0 0 0 1 0 0 0 1 1 1 1 0 1 0 1 0 0 1 0 1 1 0 0 1 0],2,dog,441.67034912109375,647.4356079101562,146.65606689453125,372.9888916015625,0.5682609953703703,0,1,0
50935c9be26275ecaaab8f959c2c865e,0,1,1,0,0,1,0,0,0,0,0,0,25,train/50935c9be26275ecaaab8f959c2c865e.jpg,[1 1 1 0 1 1 1 0 0 0 1 0 1 1 1 1 1 0 0 0 0 0 1 1 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 1 0 1 1 0 1 1 0 0 0 0 1 1 1 0 0 0 1 1 1 1 1 0],1,cat,55.109893798828125,304.9954833984375,219.24172973632812,530.187744140625,0.11203559027777778,0,0,1
509ba669d1b15dc0d31e4529d5e99bff,0,1,1,1,0,0,0,0,0,0,0,0,22,train/509ba669d1b15dc0d31e4529d5e99bff.jpg,[1 1 1 0 1 0 0 0 1 0 0 0 1 1 0 0 1 1 0 1 0 0 0 1 0 1 1 1 1 0 1 1 0 1 0 0 0 1 1 0 1 0 0 1 1 0 0 0 0 0 1 0 1 1 1 1 1 1 0 1 0 0 0 1],1,cat,64.79051971435547,639.9605712890625,349.76025390625,791.676513671875,0.36769386574074076,0,0,1
509eaf7300ba98d5a65379d3413187ef,0,1,1,1,0,0,0,0,1,1,0,0,32,train/509eaf7300ba98d5a65379d3413187ef.jpg,[1 1 1 0 0 1 1 0 1 1 0 0 1 0 0 0 0 0 1 1 1 0 0 1 1 1 0 1 1 1 0 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 1 0 0 1 1 1 1 0 0 1 1 0 0 1 1 1],1,dog,65.10786437988281,706.7274780273438,116.12384033203125,956.0630493164062,0.7789930555555555,0,1,0
50a85890eec061d3f2c6f0ad13e55c50,0,1,1,1,0,0,0,0,1,1,0,0,29,train/50a85890eec061d3f2c6f0ad13e55c50.jpg,[1 0 0 1 0 0 0 1 1 1 0 0 0 0 1 1 0 1 1 0 1 1 0 0 1 0 0 1 1 0 1 0 1 1 0 1 1 0 0 1 1 0 0 0 1 1 0 1 0 0 0 1 1 0 1 1 0 1 1 0 1 1 0 0],2,cat,91.3172836303711,115.17244720458984,98.36590576171875,218.61846923828125,0.5851215277777778,0,0,1
50ad6cd7244d0ab75c98cd0beaae99bf,0,1,1,0,0,0,0,0,0,0,0,0,3,train/50ad6cd7244d0ab75c98cd0beaae99bf.jpg,[1 1 0 1 1 0 1 0 0 0 1 0 1 1 0 1 0 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 1 0 0 0 1 1 0 1 0 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 1 0 0 0 1 0 0 0],1,cat,433.4280700683594,871.9246826171875,303.83282470703125,691.5465698242188,0.13830078125,0,0,1
50af10419e078e471ed459adeae1105e,0,1,1,1,0,1,0,0,1,1,0,0,32,train/50af10419e078e471ed459adeae1105e.jpg,[1 0 1 1 0 0 1 0 0 1 1 1 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 1 0 1 1 1 1 0 0 1 0 1 1 1 0 0 0 0 0 1 1 1 0 0 1 0 0 1 1 1 1 1 0 1 1 0 1],1,dog,157.7388916015625,526.1021118164062,73.62515258789062,923.783935546875,0.4537760416666667,0,1,0
50b2171b14a8570d3425ba8ae4756173,0,1,1,0,0,0,1,1,0,0,0,0,44,train/50b2171b14a8570d3425ba8ae4756173.jpg,[1 1 1 0 1 1 0 0 1 1 1 0 0 1 1 0 0 1 0 1 0 1 0 1 0 1 0 0 0 0 1 1 1 0 0 1 0 0 1 1 1 1 1 1 0 0 0 0 0 1 0 1 0 1 1 0 0 0 1 1 0 1 0 0],4,cat,670.4248046875,325.36627197265625,673.0944213867188,306.2257385253906,0.1669026606954689,0,0,1
50c57186f5a64b749385bf7178b9f5d0,0,1,1,1,0,0,0,0,0,0,0,0,22,train/50c57186f5a64b749385bf7178b9f5d0.jpg,[1 1 0 0 1 1 0 0 0 1 0 1 1 1 0 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 1 1 1 1 1 1 0 0 1 1 0 1 1 0 0 1 1 0 1 1 1 1 0 1 1 0 1 0],1,dog,55.403438568115234,359.20880126953125,141.77252197265625,641.2646484375,0.4398148148148148,0,1,0
50c706349fc81ba179c90d05a9bbf891,0,0,0,1,0,0,0,0,0,0,0,0,30,train/50c706349fc81ba179c90d05a9bbf891.jpg,[1 1 1 0 1 0 1 0 1 0 1 1 0 0 0 1 1 0 0 1 0 0 1 1 1 1 0 1 1 1 0 0 1 0 0 1 1 1 1 0 0 1 1 0 1 1 0 0 0 0 0 1 1 0 0 1 1 0 1 0 0 0 0 0],1,cat,121.95199584960938,404.0,51.63371658325195,715.3007202148438,0.6466941015089164,0,0,1
50c96fba9c7ff981e6387009c304fede,0,0,0,1,0,0,1,0,0,0,0,0,27,train/50c96fba9c7ff981e6387009c304fede.jpg,[1 1 1 0 1 0 1 0 1 1 0 1 0 0 0 0 0 0 1 1 1 0 0 1 1 1 1 0 0 0 0 1 1 0 1 0 0 1 1 0 1 0 0 1 1 1 1 0 1 0 0 1 1 0 0 1 1 1 1 0 0 0 0 0],2,cat,27.50046730041504,483.2714538574219,293.7262268066406,853.983642578125,0.49703008535125326,0,0,1
50caa7c1ba25dfbe649a8a7795f5d4c0,0,1,1,0,0,0,1,1,0,1,1,0,46,train/50caa7c1ba25dfbe649a8a7795f5d4c0.jpg,[1 0 1 0 1 1 0 1 0 1 0 1 1 0 0 0 1 0 0 1 0 1 0 0 1 1 0 0 0 1 1 1 1 0 0 0 0 0 0 0 1 1 0 1 1 0 0 1 1 1 0 1 0 1 1 1 0 0 1 0 1 1 0 1],7,dog,263.645263671875,298.3483581542969,699.8333740234375,305.7082214355469,0.7519960826210826,0,1,0
50cf82fca7dc1c5fcc567af11e14afd7,0,0,1,1,0,0,0,0,0,0,0,0,58,train/50cf82fca7dc1c5fcc567af11e14afd7.jpg,[1 0 1 0 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 1 1 0 1 1 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 1 1 1 0 1 1 0 1 0 1 0 0 1 0 1 0 0 1 1 1 1 0 0],1,dog,4.5233917236328125,513.9099731445312,113.4935302734375,920.0509033203125,0.5942751736111112,0,1,0
50d361bf832674bb5a7c6b7e196a3f56,0,1,1,1,0,0,0,0,1,1,0,0,100,train/50d361bf832674bb5a7c6b7e196a3f56.jpg,[1 1 1 1 1 0 0 0 0 0 1 0 1 1 1 0 1 1 1 0 0 0 1 0 1 0 1 1 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 1 1 0 1 1 0 1 0 0 0 1 0 0 1 1 1 0 1 0 0 1],1,dog,138.19876098632812,641.5684204101562,106.56967163085938,953.3527221679688,0.6163787615740741,0,1,0
50dc1b1a9533ebb9064304fc2f4fe42e,0,1,1,1,0,0,0,0,1,0,1,0,62,train/50dc1b1a9533ebb9064304fc2f4fe42e.jpg,[1 0 1 1 0 0 1 0 1 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 1 0 1 1 1 1 0 0 1 1 0 1 1 0 1 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 1 0 1 1 0 0],1,dog,128.71925354003906,641.0531005859375,139.620849609375,958.5067749023438,0.6078515625,0,1,0
50e42b1ad0d5fd79e674ee880d4e4bfd,0,1,1,0,0,0,1,1,0,0,0,0,38,train/50e42b1ad0d5fd79e674ee880d4e4bfd.jpg,[1 1 0 1 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0 0 0 1 1 1 0 1 1 1 0 0 0 0 0 1 1 0 0 0 1 0],3,cat,362.4793395996094,360.08746337890625,576.2044067382812,371.041748046875,0.5633506944444444,0,0,1
50ea6ec9af58dd9f0966e1eae7436ebe,0,1,1,1,0,0,0,0,1,0,0,0,27,train/50ea6ec9af58dd9f0966e1eae7436ebe.jpg,[1 1 1 1 1 0 0 1 0 1 1 1 1 1 0 1 0 0 1 0 1 1 1 0 0 0 1 0 0 1 1 0 0 1 0 0 1 0 1 1 1 0 0 0 1 0 1 1 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 1],1,cat,52.26506042480469,530.0,165.12620544433594,600.0244140625,0.44346763409281403,0,0,1
50ecb023e6d62ea3294649df55f67563,0,1,1,1,0,0,0,0,0,0,0,0,31,train/50ecb023e6d62ea3294649df55f67563.jpg,[1 1 1 0 1 0 0 0 0 1 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 1 1 0 0 0 1 0 1 0 0 1 1 0 0 1 1 0 1 1 0 1 1 1 0 0 1 0 0 1 1 1 1 1 1 0 1],1,cat,148.84881591796875,423.4630432128906,273.44610595703125,775.394287109375,0.2844298114583698,0,0,1
50ef21ee35f099444e775fe6572647be,0,1,1,1,0,0,0,0,0,0,0,0,36,train/50ef21ee35f099444e775fe6572647be.jpg,[1 0 0 0 0 1 1 1 0 0 0 0 0 1 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1 0 1 1 1 1 1 1 1 0 0 1 0 0 1 1 0 1 1 1 0 1 0 0 0 1 1 0 1 1 0 0 1 1 0 0],1,dog,157.49331665039062,676.6107177734375,163.8211212158203,856.3200073242188,0.5203515625,0,1,0
50f89a04acdb5b9d596e3046b3b4b381,0,1,1,1,0,0,0,0,0,1,0,0,63,train/50f89a04acdb5b9d596e3046b3b4b381.jpg,[1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 0 1 1 0 1 0 0 1 1 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 1 0 0 1 0 1 1 0 1 0 0 0],2,dog,842.5614013671875,951.7982177734375,470.27386474609375,967.9360961914062,0.4877069091796875,0,1,0
51066e2bb5d703c1203e6addc8582696,0,1,1,1,0,0,1,0,0,0,0,0,39,train/51066e2bb5d703c1203e6addc8582696.jpg,[1 0 1 0 1 0 1 0 1 0 1 0 0 1 1 1 1 0 0 1 1 1 0 1 0 1 0 0 0 0 0 0 1 1 1 1 0 1 0 1 0 0 0 0 1 0 1 0 1 1 1 1 0 0 0 1 0 1 0 1 1 1 0 0],3,cat,821.2028198242188,399.2137451171875,489.8209228515625,849.8099365234375,0.5078230794270834,0,0,1
5108d2442b51ed7c1d29b7abc9ee4f63,0,1,1,1,0,0,0,0,0,0,0,0,23,train/5108d2442b51ed7c1d29b7abc9ee4f63.jpg,[1 1 1 0 1 1 1 0 1 1 0 1 0 1 1 1 1 1 0 1 1 0 1 1 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1 0 1 1 0 0 0 0 1 1 1 0 1 0 0 0 1 0 0 0 0 1],1,cat,83.95697021484375,719.0,61.45795440673828,811.633056640625,0.6901041666666666,0,0,1
5108f00b3f7bc051c16d79075cb985c6,0,1,1,1,0,0,1,0,0,0,0,0,59,train/5108f00b3f7bc051c16d79075cb985c6.jpg,[1 0 0 0 1 0 1 1 1 0 0 1 0 0 0 1 1 1 1 0 0 1 0 1 0 1 0 0 1 1 0 0 0 0 1 1 1 1 1 0 1 0 1 0 0 1 0 0 0 1 0 0 0 1 0 1 1 1 0 1 1 0 1 1],2,cat,3.1423873901367188,542.2387084960938,452.38067626953125,732.6759033203125,0.7201765046296297,0,0,1
510f6c80e3f26a01b24ba18ba1ea95db,0,1,1,1,0,0,1,0,0,0,0,0,70,train/510f6c80e3f26a01b24ba18ba1ea95db.jpg,[1 0 0 1 1 0 1 0 1 0 0 1 1 1 0 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 1 1 1 0 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 0 0 0 0 1 0 1 1 1 0 1 1 0],3,dog,800.0628051757812,808.5467529296875,172.85728454589844,79.69353485107422,0.4564501444498698,0,1,0
511c96dd1566a8307ccb67d237464811,0,1,1,1,0,0,0,0,0,0,0,0,60,train/511c96dd1566a8307ccb67d237464811.jpg,[1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 1 1 0 0 1 1 0 0 0 1 1 1 0 0 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1 1 0 0 0 0 0 0 0 1 1 1],3,dog,202.32618713378906,93.12310791015625,206.74819946289062,334.94683837890625,0.3062861689814815,0,1,0
511d79fb5d8f2d641c133cf3bb8be42c,0,0,0,1,0,1,0,0,0,0,0,0,27,train/511d79fb5d8f2d641c133cf3bb8be42c.jpg,[1 0 1 1 1 1 0 1 0 0 1 1 0 0 1 0 1 1 0 0 0 1 1 0 0 0 1 0 1 0 1 1 1 0 0 1 0 0 0 0 0 1 1 0 0 1 1 1 1 1 0 0 1 1 0 0 1 1 0 1 1 0 0 0],1,dog,146.71697998046875,572.532958984375,230.11248779296875,885.8165283203125,0.4036892361111111,0,1,0
5130a71b585694927eda397d93a41e4d,0,1,1,1,0,0,0,0,0,0,0,0,34,train/5130a71b585694927eda397d93a41e4d.jpg,[1 1 0 0 1 1 0 0 0 0 1 1 1 0 1 1 0 0 1 0 0 0 1 1 1 1 1 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1 0 0 0 1 0 1 0 0 1 0 1 1 0 0 1 0 1 0 0 1 0 1],1,cat,43.43522644042969,228.6461639404297,27.61894989013672,213.07037353515625,0.448046875,0,0,1
51343064650fa034c293c2adc1fb8923,0,0,0,1,0,0,0,0,1,1,0,0,48,train/51343064650fa034c293c2adc1fb8923.jpg,[1 1 0 1 1 0 1 0 0 1 0 1 1 1 1 1 0 0 1 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 1 0 0 0 0 1 1 0 1 1 0 0 1 1 1 0 0 0 0 1 1 0 1 0 0 1 0 1],1,cat,279.8330383300781,1107.9071044921875,15.26080322265625,1279.0,0.63929443359375,0,0,1
51406f21d1fb3995c42efca5f77f7c97,0,1,1,1,0,0,0,0,0,0,0,0,19,train/51406f21d1fb3995c42efca5f77f7c97.jpg,[1 0 0 0 0 1 0 1 1 1 1 1 1 0 0 0 0 1 1 0 1 0 0 1 1 0 0 0 1 0 1 1 0 1 1 1 0 0 1 1 1 1 0 1 0 0 0 0 1 1 0 1 0 0 0 0 1 1 1 0 0 1 0 1],1,cat,4.459505081176758,390.87884521484375,0.8049201965332031,712.7545166015625,0.9424965706447188,0,0,1
5143a57743d830172f351751094c92fb,0,1,1,1,0,0,0,0,0,0,1,0,7,train/5143a57743d830172f351751094c92fb.jpg,[1 0 1 0 0 0 1 1 1 0 0 0 0 1 1 1 1 1 0 1 1 0 0 0 0 1 0 0 1 1 0 0 1 0 1 0 0 1 0 0 0 1 1 1 0 1 1 0 0 0 1 1 1 0 1 1 0 1 1 1 0 0 0 1],2,cat,166.61175537109375,196.43714904785156,184.44586181640625,889.5045776367188,0.8076822916666667,0,0,1
5148d0c8b5f52a37f81e3c564a4dc9c3,0,0,1,1,0,0,0,0,0,0,0,0,37,train/5148d0c8b5f52a37f81e3c564a4dc9c3.jpg,[1 1 1 1 0 1 0 0 0 1 0 0 1 0 1 0 1 1 0 0 1 0 0 1 0 1 1 1 0 0 1 1 0 0 1 1 1 1 0 1 0 0 0 0 0 1 1 0 0 0 0 1 0 0 1 0 1 1 0 1 1 0 1 1],1,dog,1.5022430419921875,518.1494140625,248.76315307617188,679.567138671875,0.322377025462963,0,1,0
514e039df929df0efdf10a619be5e505,0,1,1,1,0,0,0,0,0,0,0,0,100,train/514e039df929df0efdf10a619be5e505.jpg,[1 0 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1 0 0 0 1 0 0 1 1 0 0 0 0 1 0 1 0 0 1 0 0 1 1 0 0 0 0 1 0 1 0 0 1 0 0 1 1 0 0 0 1 1 1 0],1,dog,155.1195068359375,553.1986083984375,128.40335083007812,823.6610107421875,0.4001880787037037,0,1,0
5156a388a9347116ceef2010dcc6aa8c,0,1,1,1,0,0,0,0,0,0,0,0,20,train/5156a388a9347116ceef2010dcc6aa8c.jpg,[1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 1 1 0 1 1 0 0 0 0 0 1 0 0 1 1 0 0 1 1 0 0 1 0 1 0 0 1 1 0 0 0 1 0 1 0 0 0 0 1 0 1 1 1 0 1 1 1 1 0],1,cat,57.84646224975586,817.4515380859375,18.4544677734375,917.4462890625,0.8133809523809524,0,0,1
515e363c056fe31c8db4f6079e29c3fb,0,1,1,1,0,0,0,0,0,0,0,0,31,train/515e363c056fe31c8db4f6079e29c3fb.jpg,[1 0 1 1 0 1 1 0 1 0 1 1 0 1 1 0 1 0 0 1 1 0 0 1 1 0 0 0 1 0 0 1 0 1 0 0 0 1 0 1 0 1 1 0 0 1 1 1 1 0 0 1 0 0 1 1 0 0 1 1 0 0 1 0],1,dog,43.63493347167969,287.2240905761719,112.31805419921875,530.7513427734375,0.34976680384087794,0,1,0
5161cb02bfbfa544c438d0923a48c9d5,0,1,1,0,0,0,0,0,0,1,0,0,45,train/5161cb02bfbfa544c438d0923a48c9d5.jpg,[1 1 0 1 1 1 0 1 1 0 0 1 0 1 0 1 1 0 1 0 0 1 1 1 0 0 0 0 1 0 0 1 0 1 0 0 1 1 0 0 1 0 1 1 0 1 1 1 0 0 0 0 1 0 1 1 0 1 1 0 1 0 0 0],1,dog,304.2179260253906,476.3308410644531,419.4756774902344,693.3814697265625,0.06818287037037037,0,1,0
517c4bc46676d81d9fff41a79bf0b807,0,1,1,0,0,0,1,0,0,0,0,0,66,train/517c4bc46676d81d9fff41a79bf0b807.jpg,[1 1 1 0 1 1 1 1 0 0 0 1 1 0 1 1 0 0 0 1 0 0 1 1 0 0 1 1 0 0 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 1 0 0 1 1],3,cat,211.93829345703125,234.85064697265625,415.2151184082031,428.880615234375,0.22550411522633745,0,0,1
517df067102468af6197827bc1449f1a,0,1,1,1,0,0,1,0,0,0,0,0,33,train/517df067102468af6197827bc1449f1a.jpg,[1 0 1 1 0 0 1 1 0 0 0 0 1 0 1 0 1 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1 0 1 0 0 1 0 1 0 1 1 1 0 0 0 1 1 1 1 1 1 0 0 0 0 0 1 1 0 1 1 1 0],3,dog,479.36053466796875,487.66693115234375,357.1815490722656,407.0039978027344,0.7816174768518519,0,1,0
517e16c6aac4ee55b6fc14f03569b51a,0,1,1,1,0,0,0,0,0,0,0,0,81,train/517e16c6aac4ee55b6fc14f03569b51a.jpg,[1 0 1 1 0 0 1 1 0 0 0 1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 0 1 0 1 1 0 0 1 0 0 0 0 1 0 0 1 1 0 1 0 1 0 0 1 1 0 1 1 1 0 0 1 1 0 0],1,dog,5.485542297363281,625.107666015625,0.28763580322265625,760.3309326171875,0.6817129629629629,0,1,0
51854e044053bd92dabf91b854f29603,0,0,1,1,0,1,0,0,0,0,0,1,25,train/51854e044053bd92dabf91b854f29603.jpg,[1 0 1 1 1 1 0 1 1 1 1 1 1 1 0 0 0 1 0 0 0 0 0 0 1 0 1 1 0 1 0 0 1 0 1 0 1 1 0 1 1 0 1 1 1 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 1 1 0],1,cat,8.656288146972656,718.7905883789062,0.0,865.8096313476562,0.8885271990740741,0,0,1
518f082efcd840e2d3e9e2939fcea8db,0,0,0,1,0,0,1,0,0,0,0,0,27,train/518f082efcd840e2d3e9e2939fcea8db.jpg,[1 1 1 0 1 1 0 1 1 0 1 0 0 0 0 0 0 0 1 1 1 0 1 1 0 1 0 0 1 0 1 1 1 1 0 1 1 1 0 0 1 0 0 0 0 0 1 1 1 0 1 0 0 1 1 0 0 0 0 1 1 0 0 1],3,dog,599.52685546875,358.87890625,392.72149658203125,653.8943481445312,0.5197092013888889,0,1,0
51915077c5b20404d96c7afcfa025099,0,1,1,1,0,1,0,0,0,0,0,0,61,train/51915077c5b20404d96c7afcfa025099.jpg,[1 0 1 0 0 1 0 1 0 1 0 0 1 1 1 0 0 1 0 1 0 0 1 0 1 0 1 1 0 0 0 1 1 1 0 1 1 0 0 0 0 0 1 0 1 1 1 0 0 1 1 1 1 0 0 0 0 1 0 1 1 0 1 1],1,dog,1.5838221311569214,404.1536865234375,17.874258041381836,425.8509826660156,0.8997209302325582,0,1,0
51954d9e2ec19a6878dadb2cdd5e6a55,0,1,1,1,0,0,1,0,0,0,0,0,19,train/51954d9e2ec19a6878dadb2cdd5e6a55.jpg,[1 0 0 0 1 1 1 0 1 1 1 1 0 0 0 1 0 1 0 1 0 1 1 1 0 1 1 1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 0 1 1 0 1 1 1],2,cat,444.53521728515625,663.781005859375,20.895843505859375,709.8640747070312,0.8817144097222223,0,0,1
519954561981fcb646d193ba23c40ffd,0,1,1,1,0,0,0,0,0,0,0,0,13,train/519954561981fcb646d193ba23c40ffd.jpg,[1 1 0 0 0 1 0 1 1 1 0 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 1 1 1 1 0 1 0 0 0 0 0 1 0 0 0 1 1 0 0 0 1 0 1 1 1 1 1 0 1 1 0 1 1 0 0 0 1 0],1,cat,105.6005859375,719.0,7.53680419921875,878.230712890625,0.7749782986111111,0,0,1
51b0a1bf6357257bacec2f23ccdef260,0,0,1,1,0,0,0,0,0,0,0,0,8,train/51b0a1bf6357257bacec2f23ccdef260.jpg,[1 0 1 1 1 0 0 1 1 0 1 1 0 0 1 1 1 1 0 1 0 0 0 0 0 1 0 1 0 0 1 1 1 0 0 1 1 1 0 1 1 0 0 0 0 1 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1],1,cat,84.67105865478516,523.2001953125,3.4915924072265625,722.242919921875,0.6088753858024691,0,0,1
51b6b74a1aa4edde3ccf9c6d26b3ba88,0,1,1,1,0,0,0,0,0,0,0,0,27,train/51b6b74a1aa4edde3ccf9c6d26b3ba88.jpg,[1 0 1 1 1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 1 0 1 1 1 1 0 0 0 1 0 0 1 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 0 1],1,cat,0.6042022705078125,659.4021606445312,205.09140014648438,959.0,0.7188744212962963,0,0,1
51b8a49e78e04fd2ef3fef4d1f34e3a6,0,1,1,1,0,0,0,0,0,0,0,0,35,train/51b8a49e78e04fd2ef3fef4d1f34e3a6.jpg,[1 0 1 1 0 0 1 0 1 0 0 1 1 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 1 1 0 1 1 0 0 1 0 1 1 0 1 1 1 1 0 0 1 0 0 1 1 0 0 0 1 0 0 1 1 0 0 1 0],1,cat,148.58309936523438,507.4190673828125,144.32913208007812,838.7669677734375,0.3604542824074074,0,0,1
51b8e8866fcc9448ee80cb77fd4e4919,0,1,1,1,0,1,0,0,0,0,0,0,28,train/51b8e8866fcc9448ee80cb77fd4e4919.jpg,[1 0 1 1 1 1 1 0 1 1 0 0 1 0 1 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0 1 1 1 1 0 1 1 0 1 0 0 1 1 1 1 1 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 1 0],1,cat,52.45539093017578,750.5361328125,19.850006103515625,900.4301147460938,0.8473021384479718,0,0,1
51c30b64c0dfeb44dceab16e9087b80a,0,1,1,1,0,0,0,0,0,0,0,0,27,train/51c30b64c0dfeb44dceab16e9087b80a.jpg,[1 1 1 1 0 0 1 0 1 1 0 0 0 0 1 0 1 1 0 1 1 0 0 1 0 0 0 1 1 0 0 0 1 1 0 0 0 1 1 0 1 1 0 0 1 1 0 1 1 0 1 0 1 1 0 0 1 1 1 0 0 1 0 0],1,dog,18.234277725219727,143.99758911132812,17.665428161621094,225.47344970703125,0.5644811115935736,0,1,0
51ccb52b80594d8a66ea103f40500351,0,1,1,1,0,0,0,0,0,0,0,0,67,train/51ccb52b80594d8a66ea103f40500351.jpg,[1 1 1 1 1 0 0 0 0 0 1 1 0 0 1 1 1 0 0 0 0 0 1 1 1 1 0 0 1 1 0 1 1 1 0 1 1 0 0 0 1 1 0 0 0 1 1 0 0 1 1 0 1 1 0 0 0 0 0 1 1 1 0 0],1,cat,4.621307373046875,471.62493896484375,101.23388671875,881.443603515625,0.702662037037037,0,0,1
